,HT Mean,HT Std,PPT Mean,PPT Std,RRT Mean,RRT Std,RPT Mean,RPT Std
435,87.61538461538461,25.11818219782389,102.66666666666667,59.8730981225114,103.0,57.11073772624867,14.083333333333334,64.4733325186515
436,81.84615384615384,29.239944578852384,106.66666666666667,52.917316865487656,108.58333333333333,66.58891299107783,24.0,70.27090436304346
437,81.3076923076923,23.410768944314977,101.33333333333333,45.307702201589066,101.91666666666667,59.94612480209107,19.833333333333332,53.80069842962219
438,78.23076923076923,22.96066871178424,96.83333333333333,47.40508859017589,99.08333333333333,49.279275255394836,17.583333333333332,57.37351041177188
439,78.38461538461539,31.372861046713773,93.66666666666667,54.67313339430543,94.66666666666667,55.385152807545374,14.083333333333334,53.280489919487465
440,86.3076923076923,17.853032493970577,274.75,96.15245943055983,275.6666666666667,93.49218084304098,190.33333333333334,98.94932893642935
441,84.92307692307692,31.536913658075726,233.91666666666666,84.84580488191862,233.58333333333334,72.43361642137432,147.91666666666666,85.12820100331386
442,82.3076923076923,24.373430258461827,221.33333333333334,67.14073866050914,218.58333333333334,67.84401673000063,136.75,72.97337621601207
443,77.3076923076923,29.389296848185552,221.33333333333334,85.11738774756716,222.75,101.51052341327161,145.58333333333334,94.32386985404291
444,83.46153846153847,34.062724946328515,227.91666666666666,69.47786872396306,233.5,75.3024205816423,149.5,80.9056689776883
445,93.92307692307692,24.523667270827506,308.5833333333333,157.11400512386095,306.4166666666667,170.94202011917443,212.83333333333334,169.87205524015758
446,87.53846153846153,25.29365989273262,247.25,118.3777658791779,244.5,114.27916377331115,158.33333333333334,124.47148876410019
447,85.46153846153847,43.446548356602094,222.25,92.23105866148443,219.41666666666666,114.4238200990537,134.83333333333334,107.77825158700392
448,69.3076923076923,19.482404948160344,179.66666666666666,54.37635404096047,177.66666666666666,30.973106614179553,108.83333333333333,39.53326179154445
449,72.07692307692308,27.93284070307905,237.75,230.3772104417212,233.33333333333334,229.36684920701055,165.75,228.1076799153497
450,75.76923076923077,18.335547651823976,163.16666666666666,39.168246260861814,163.83333333333334,43.925211922360056,85.91666666666667,42.44666885598559
451,62.0,25.367301787931645,174.0,75.15196725181704,173.08333333333334,72.5928350250195,110.83333333333333,71.1858429915966
452,66.6923076923077,17.674768340700705,152.66666666666666,46.89317324483061,154.66666666666666,37.35172707053203,86.41666666666667,47.421625932274885
453,69.3076923076923,16.377752264299556,157.91666666666666,41.58989897763274,157.5,32.40791149199108,86.83333333333333,41.61475554160903
454,65.15384615384616,20.590637653418092,142.41666666666666,38.6110166411169,144.0,30.37642626655204,75.83333333333333,39.12179892994635
455,69.3076923076923,24.492803757378123,170.83333333333334,73.52282679961415,175.83333333333334,69.76432187057083,101.75,69.1377084323217
456,122.61538461538461,34.543543684115704,145.83333333333334,93.14683748433616,151.41666666666666,87.18679876442235,28.416666666666668,103.57646128987672
457,133.76923076923077,44.04193805558865,128.25,55.922226838221086,133.75,50.66489729765391,-2.75,59.459879521634356
458,117.84615384615384,52.92423224737757,117.08333333333333,48.61436064174927,119.5,69.800364677349,1.75,70.67869037218554
